gene_id	gene_name	previous_ids	product
PF3D7_1361800	GAC	Previous IDs: MAL13P1.308	glideosome-associated connector
PF3D7_1361900	PCNA1	Previous IDs: PF13_0328	proliferating cell nuclear antigen 1
PF3D7_1362000	ApiCOX24	Previous IDs: PF13_0329	cytochrome c oxidase subunit ApiCOX24, putative
PF3D7_1362100	14-3-3II	Previous IDs: MAL13P1.309	14-3-3 protein
PF3D7_1362200	RUVB3	Previous IDs: PF13_0330	RuvB-like helicase 3
PF3D7_1362300	TMCO1	Previous IDs: PF13_0331	transmembrane and coiled-coil domain-containing protein 1, putative
PF3D7_1362400	Pcalp	Previous IDs: MAL13P1.310	calpain
PF3D7_1362500	EXO	Previous IDs: MAL13P1.311	3'-5' exonuclease, putative
PF3D7_1362600	N/A	Previous IDs: MAL13P1.312	conserved protein, unknown function
PF3D7_1362700	N/A	Previous IDs: MAL13P1.313;PF13_0332	conserved Plasmodium protein, unknown function
PF3D7_1362800	N/A	Previous IDs: MAL13P1.314;MAL13P1.315	conserved Plasmodium protein, unknown function
PF3D7_1362900	N/A	Previous IDs: MAL13P1.316	conserved Plasmodium protein, unknown function
PF3D7_1363000	N/A	Previous IDs: MAL13P1.317	conserved Plasmodium protein, unknown function
PF3D7_1363100	N/A	Previous IDs: PF13_0333	conserved Plasmodium protein, unknown function
PF3D7_1363200	PNKP	Previous IDs: PF13_0334	bifunctional polynucleotide phosphatase/kinase
PF3D7_1363300	N/A	Previous IDs: MAL13P1.318	50S ribosomal protein L9, mitochondrial, putative
PF3D7_1363400	DOA1	Previous IDs: PF13_0335	polyubiquitin binding protein, putative
PF3D7_1363500	CCR4-2	Previous IDs: PF13_0336	CCR4 domain-containing protein 2, putative
PF3D7_1363600	N/A	Previous IDs: PF13_0337	conserved Plasmodium protein, unknown function
PF3D7_1363700	AMR1	Previous IDs: MAL13P1.319	protein AMR1
PF3D7_1363800	GEX1	Previous IDs: MAL13P1.320	nuclear fusion protein, putative
PF3D7_1364000	N/A	Previous IDs: MAL13P1.321	conserved protein, unknown function
PF3D7_1364100	P92	Previous IDs: PF13_0338	6-cysteine protein P92
PF3D7_1364200	NUP205	Previous IDs: PF13_0339	nucleoporin NUP205, putative
PF3D7_1364300	PRP16	Previous IDs: MAL13P1.322	pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16
PF3D7_1364400	N/A	Previous IDs: MAL13P1.323	conserved Plasmodium protein, unknown function
PF3D7_1364500	RRP45	Previous IDs: PF13_0340	exosome complex component RRP45, putative
PF3D7_1364600	N/A	Previous IDs: MAL13P1.324	aldehyde reductase, putative
PF3D7_1364700	N/A	Previous IDs: MAL13P1.325	WD repeat-containing protein, putative, pseudogene
PF3D7_1364800	RPB5	Previous IDs: PF13_0341	DNA-directed RNA polymerases I, II, and III subunit RPABC1, putative
PF3D7_1364900	FC	Previous IDs: MAL13P1.326	ferrochelatase
PF3D7_1365000	N/A	Previous IDs: PF13_0342	conserved Plasmodium protein, unknown function
PF3D7_1365100	mtRPS17	Previous IDs: MAL13P1.327	ribosomal protein S17, mitochondrial
PF3D7_1365200	N/A	Previous IDs: MAL13P1.580	conserved protein, unknown function
PF3D7_1365300	N/A	Previous IDs: PF13_0343	conserved Plasmodium protein, unknown function
PF3D7_1365400	UBA4	Previous IDs: PF13_0344	adenylyltransferase and sulfurtransferase UBA4, putative
PF3D7_1365500	GCVT	Previous IDs: PF13_0345	aminomethyltransferase, mitochondrial, putative
PF3D7_1365600	TOP6B	Previous IDs: MAL13P1.328	DNA topoisomerase 6 subunit B
PF3D7_1365700	N/A	Previous IDs: MAL13P1.329	SNARE associated Golgi protein, putative
PF3D7_1365800	N/A	Previous IDs: MAL13P1.330	conserved Plasmodium protein, unknown function
PF3D7_1365900	N/A	Previous IDs: PF13_0346	ubiquitin-60S ribosomal protein L40
PF3D7_1366000	N/A	Previous IDs: PF13_0347	conserved Plasmodium protein, unknown function
PF3D7_1366100	DIP13	Previous IDs: MAL13P1.331	DIP13 homolog, putative
PF3D7_1366200	N/A	Previous IDs: MAL13P1.332	conserved protein, unknown function
PF3D7_1366300	N/A	Previous IDs: MAL13P1.333;MAL13P1.334	conserved Plasmodium protein, unknown function
PF3D7_1366400	RHOP148	Previous IDs: PF13_0348	rhoptry protein RHOP148
PF3D7_1366500	NDK	Previous IDs: PF13_0349	nucleoside diphosphate kinase
PF3D7_1366600	SRPR-alpha	Previous IDs: PF13_0350	signal recognition particle receptor subunit alpha, putative
PF3D7_1366700	N/A	Previous IDs: PF13_0351	conserved Plasmodium protein, unknown function
PF3D7_1366800	PSS	Previous IDs: MAL13P1.335	phosphatidylserine synthase
PF3D7_1366900	N/A	Previous IDs: MAL13P1.336	conserved protein, unknown function
PF3D7_1367000	SKP1	Previous IDs: MAL13P1.337	suppressor of kinetochore protein 1
PF3D7_1367100	SNP1	Previous IDs: MAL13P1.338	U1 small nuclear ribonucleoprotein 70 kDa homolog, putative
PF3D7_1367200	N/A	Previous IDs: MAL13P1.339	CLAMP domain-containing protein, putative
PF3D7_1367300	N/A	Previous IDs: MAL13P1.340	conserved Plasmodium protein, unknown function
PF3D7_1367400	N/A	Previous IDs: PF13_0352	conserved Plasmodium protein, unknown function
PF3D7_1367500	N/A	Previous IDs: PF13_0353	NADH-cytochrome b5 reductase, putative
PF3D7_1367600	N/A	Previous IDs: MAL13P1.341	ribosome biogenesis protein MRT4, putative
PF3D7_1367700	AlaRS	Previous IDs: PF13_0354	alanine--tRNA ligase
PF3D7_1367800	PSOP2	Previous IDs: PF13_0355	secreted ookinete protein, putative
PF3D7_1367900	N/A	Previous IDs: MAL13P1.342	conserved Plasmodium protein, unknown function
PF3D7_1368000	N/A	Previous IDs: MAL13P1.342a	conserved protein, unknown function
PF3D7_1368100	RPN11	Previous IDs: MAL13P1.343	26S proteasome regulatory subunit RPN11, putative
PF3D7_1368200	ABCE1	Previous IDs: MAL13P1.344	ABC transporter E family member 1, putative
PF3D7_1368300	N/A	Previous IDs: MAL13P1.345	non-structural maintenance of chromosomes element 1, putative
PF3D7_1368400	N/A	Previous IDs: PF13_0356	ribosomal protein L1, putative
PF3D7_1368500	N/A	Previous IDs: PF13_0357	heptatricopeptide repeat-containing protein, putative
PF3D7_1368600	TIM9	Previous IDs: PF13_0358	mitochondrial import inner membrane translocase subunit TIM9, putative
PF3D7_1368700	N/A	Previous IDs: PF13_0359	mitochondrial carrier protein, putative
PF3D7_1368800	ERCC4	Previous IDs: MAL13P1.346	DNA repair endonuclease XPF, putative
PF3D7_1368900	N/A	Previous IDs: MAL13P1.347	conserved protein, unknown function
PF3D7_1369000	GPAA1	Previous IDs: MAL13P1.348	glycosylphosphatidylinositol anchor attachment 1 protein, putative
PF3D7_1369100	N/A	Previous IDs: PF13_0360	conserved Plasmodium protein, unknown function
PF3D7_1369200	N/A	Previous IDs: MAL13P1.349	conserved Plasmodium protein, unknown function
PF3D7_1369300	N/A	Previous IDs: MAL13P1.350	conserved Plasmodium protein, unknown function
PF3D7_1369400	N/A	Previous IDs: MAL13P1.351	conserved Plasmodium protein, unknown function
PF3D7_1369500	N/A	Previous IDs: MAL13P1.352	nuclear cap-binding protein subunit 1, putative
PF3D7_1369600	N/A	Previous IDs: PF13_0361	conserved Plasmodium protein, unknown function
PF3D7_1369700	SNRPA1	Previous IDs: PF13.0362;PF13.0362:1:pep;PF13.0362:mRNA:1;PF13_0362	U2 small nuclear ribonucleoprotein A', putative
PF3D7_1369800	N/A	Previous IDs: MAL13_tRNA_Arg2;MAL13_tRNA_Arg2:tRNA	tRNA Arginine
PF3D7_1369900	N/A	Previous IDs: MAL13_tRNA_Trp1;MAL13_tRNA_Trp1:tRNA	tRNA Tryptophan
PF3D7_1370000	N/A	Previous IDs: MAL13_tRNA_Arg3;MAL13_tRNA_Arg3:tRNA	tRNA Arginine
PF3D7_1370100	N/A	Previous IDs: MAL13_tRNA_Cys1;MAL13_tRNA_Cys1:tRNA	tRNA Cysteine
PF3D7_1370200	N/A	Previous IDs: MAL13_tRNA_Gly1;MAL13_tRNA_Gly1:tRNA	tRNA Glycine
PF3D7_1370300	MAHRP1	Previous IDs: MAL13P1.413	membrane associated histidine-rich protein 1
PF3D7_1370500	N/A	Previous IDs: PF13TR008;PF13TR008:ncRNA	non-coding RNA
PF3D7_1370800	N/A	Previous IDs: PF13TR009;PF13TR009:ncRNA	non-coding RNA
PF3D7_1370900	N/A	Previous IDs: PF13TR010;PF13TR010:ncRNA	non-coding RNA
PF3D7_1371000	N/A	Previous IDs: MAL13_18SrRNA;MAL13_18SrRNA.1	18S ribosomal RNA
PF3D7_1371200	N/A	Previous IDs: MAL13_5.8SrRNA;MAL13_5.8SrRNA:rRNA	5.8S ribosomal RNA
PF3D7_1371300	N/A	Previous IDs: MAL13_28SrRNA;MAL13_28SrRNA.1	28S ribosomal RNA
PF3D7_1371500	N/A	Previous IDs: MAL13P1.461	probable protein, unknown function
PF3D7_1371600	EBL1	Previous IDs: PF13_0115	erythrocyte binding like protein 1, pseudogene
PF3D7_1371700	FIKK13	Previous IDs: MAL13P1.109	serine/threonine protein kinase, FIKK family
PF3D7_1371800	N/A	Previous IDs: MAL13P1.110	Plasmodium exported protein, unknown function
PF3D7_1371900	N/A	Previous IDs: MAL13P1.465	Plasmodium exported protein, unknown function
PF3D7_1372000	N/A	Previous IDs: MAL13P1.470	Plasmodium exported protein (PHISTa), unknown function
PF3D7_1372100	GEXP04	Previous IDs: MAL13P1.475	Plasmodium exported protein (PHISTb), unknown function
PF3D7_1372200	HRPIII	Previous IDs: MAL13P1.480	histidine-rich protein III
PF3D7_1372300	N/A	N/A	Plasmodium exported protein (PHISTa-like)
PF3D7_1372400	ACS4	Previous IDs: MAL13P1.485	acyl-CoA synthetase
PF3D7_1372500	N/A	Previous IDs: MAL13P1.490	stevor, pseudogene
PF3D7_1372600	RIF	Previous IDs: MAL13P1.495	rifin
PF3D7_1372700	RIF	Previous IDs: MAL13P1.500	rifin
PF3D7_1372800	N/A	Previous IDs: MAL13P1.505	stevor
PF3D7_1372900	VAR	Previous IDs: MAL13P1.510	erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene
PF3D7_1373000	RIF	Previous IDs: MAL13P1.515	rifin
PF3D7_1373100	RIF	Previous IDs: MAL13P1.520	rifin
PF3D7_1373200	N/A	Previous IDs: MAL13P1.525	Plasmodium exported protein, unknown function, fragment
PF3D7_1373300	RIF	Previous IDs: MAL13P1.530	rifin
PF3D7_1373400	RIF	Previous IDs: MAL13P1.535	rifin
PF3D7_1373500	VAR	Previous IDs: MAL13P1.356;PF13_0364	erythrocyte membrane protein 1, PfEMP1
PF3D7_1400100	N/A	Previous IDs: PF14_0001	erythrocyte membrane protein 1 (PfEMP1), pseudogene
PF3D7_1400200	RIF	Previous IDs: PF14_0002	rifin
PF3D7_1400300	RIF	Previous IDs: PF14_0003	rifin
PF3D7_1400400	RIF	Previous IDs: PF14_0004	rifin
PF3D7_1400500	RIF	Previous IDs: PF14_0005	rifin
PF3D7_1400600	RIF	Previous IDs: PF14_0006	rifin
PF3D7_1400700	N/A	Previous IDs: PF14_0007	stevor
PF3D7_1400800	RIF	Previous IDs: PF14_0008	rifin
PF3D7_1400900	N/A	Previous IDs: PF14_0009	Plasmodium exported protein (PHISTa), unknown function, pseudogene
PF3D7_1401000	GBPH	Previous IDs: PF14_0010	GBPH protein
PF3D7_1401050	N/A	N/A	erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene
PF3D7_1401100	A8IJP	Previous IDs: PF14_0013	HSPA8-interacting J protein
PF3D7_1401200	N/A	Previous IDs: PF14_0014	Plasmodium exported protein, unknown function
PF3D7_1401300	EH2	Previous IDs: PF14_0015	epoxide hydrolase 2
PF3D7_1401400	ETRAMP14	Previous IDs: PF14_0016	early transcribed membrane protein 14.1
PF3D7_1401500	N/A	Previous IDs: PF14_0017	esterase, putative
PF3D7_1401600	N/A	Previous IDs: PF14_0018	Plasmodium exported protein (PHISTb), unknown function
PF3D7_1401700	N/A	Previous IDs: PF14_0019	conserved Plasmodium protein, unknown function
PF3D7_1401800	CK	Previous IDs: PF14_0020	choline kinase
PF3D7_1401900	N/A	Previous IDs: 1396.t00764;PF14_0021;PF14_0022	conserved protein, unknown function
PF3D7_1402000	N/A	Previous IDs: 1396.t00764;PF14_0021;PF14_0022	DHH phosphoesterase, putative
PF3D7_1402100	N/A	Previous IDs: PF14_0023	pseudouridine synthase, putative
PF3D7_1402200	ApiCOX19	Previous IDs: PF14_0024	cytochrome c oxidase subunit ApiCOX19, putative
PF3D7_1402300	RPN6	Previous IDs: PF14_0025	26S proteasome regulatory subunit RPN6
PF3D7_1402400	N/A	Previous IDs: PF14_0026	zinc finger protein, putative
PF3D7_1402500	N/A	Previous IDs: PF14_0027	ribosomal protein S27a, putative
PF3D7_1402550	N/A	N/A	small nucleolar RNA snoR22
PF3D7_1402600	N/A	Previous IDs: PF3D7_14_snoR22;PF3D7_14_snoR22.1	small nucleolar RNA snoR22
PF3D7_1402700	SR140	Previous IDs: PF14_0028	U2 snRNP-associated SURP motif-containing protein, putative
PF3D7_1402800	N/A	Previous IDs: PF14_0029	conserved Plasmodium protein, unknown function
PF3D7_1402900	N/A	Previous IDs: PF14_0029a	conserved Plasmodium protein, unknown function
PF3D7_1403000	N/A	Previous IDs: PF14_0030	radial spoke protein 3, putative
PF3D7_1403100	CAPD2	Previous IDs: PF14_0031a	condensin complex subunit 1, putative
PF3D7_1403200	N/A	Previous IDs: PF14_0031;PF14_0031b	EGF domain-containing protein, putative
PF3D7_1403300	N/A	Previous IDs: PF14_0031	tetratricopeptide repeat protein, putative
PF3D7_1403400	N/A	Previous IDs: PF14_0032	dynein regulatory complex protein, putative
PF3D7_1403500	N/A	Previous IDs: PF14_0810	dynein light chain, putative
PF3D7_1403600	SEL1	Previous IDs: PF14_0033	selenoprotein 1
PF3D7_1403700	TRAM	Previous IDs: PF14_0034	translocation associated membrane protein, putative
PF3D7_1403800	MISFIT	Previous IDs: PF14_0035	nuclear formin-like protein MISFIT, putative
PF3D7_1403900	CPPED1	Previous IDs: PF14_0036	serine/threonine protein phosphatase CPPED1, putative
PF3D7_1404000	RPB4	Previous IDs: PF14_0037	DNA-directed RNA polymerase II subunit RPB4, putative
PF3D7_1404100	N/A	Previous IDs: PF14_0038	cytochrome c, putative
PF3D7_1404200	N/A	Previous IDs: PF14_0039	conserved Plasmodium protein, unknown function
PF3D7_1404300	SOAP	Previous IDs: PF14_0040	secreted ookinete adhesive protein, putative
PF3D7_1404400	N/A	Previous IDs: PF14_0041	ribosomal protein L16, mitochondrial, putative
PF3D7_1404500	RRP5	Previous IDs: PF14_0042	rRNA biogenesis protein RRP5, putative
PF3D7_1404600	ACalpha	Previous IDs: PF14_0043;PF14_0788;PF3D7_1404600.1;PF3D7_1404600.2;PF3D7_1404600.3	adenylyl cyclase alpha
PF3D7_1404600	ACalpha	Previous IDs: PF14_0043;PF14_0788;PF3D7_1404600.1;PF3D7_1404600.2;PF3D7_1404600.3	adenylyl cyclase alpha
PF3D7_1404600	ACalpha	Previous IDs: PF14_0043;PF14_0788;PF3D7_1404600.1;PF3D7_1404600.2;PF3D7_1404600.3	adenylyl cyclase alpha
PF3D7_1404700	N/A	Previous IDs: PF14_0044	cysteine-rich small secreted protein CSS, putative
PF3D7_1404800	N/A	Previous IDs: PF14_0045	conserved Plasmodium protein, unknown function
PF3D7_1404900	N/A	Previous IDs: PF14_0046	conserved Plasmodium protein, unknown function
PF3D7_1405000	N/A	Previous IDs: PF14_0047	conserved Plasmodium protein, unknown function
PF3D7_1405100	N/A	Previous IDs: PF14_0048	GTPase-activating protein, putative
PF3D7_1405200	BET5	Previous IDs: PF14_0049	trafficking protein particle complex subunit 1, putative
PF3D7_1405300	N/A	Previous IDs: PF14_0050	conserved Plasmodium protein, unknown function
PF3D7_1405400	MutS	Previous IDs: PF14_0051	DNA mismatch repair protein, putative
PF3D7_1405500	CBWD1	Previous IDs: PF14_0052	COBW domain-containing protein 1, putative
PF3D7_1405600	RNR	Previous IDs: PF14_0053	ribonucleoside-diphosphate reductase small chain, putative
PF3D7_1405700	N/A	Previous IDs: PF14_0054	RING zinc finger protein, putative
PF3D7_1405800	BOP1	Previous IDs: PF14_0055	ribosome biogenesis protein BOP1, putative
PF3D7_1405900	N/A	Previous IDs: PF14_0056	RNA-binding protein, putative
PF3D7_1406000	RBM8A	Previous IDs: PF14_0057	RNA-binding protein 8A, putative
PF3D7_1406100	N/A	Previous IDs: PF14_0058	tubby domain-containing protein, putative
PF3D7_1406200	SPT6	Previous IDs: PF14_0059	transcription elongation factor SPT6, putative
PF3D7_1406300	GDPD	Previous IDs: PF14_0060	glycerophosphodiester phosphodiesterase
PF3D7_1406400	PPR1	Previous IDs: PF14_0061	pentatricopeptide repeat-containing protein 1
PF3D7_1406500	WDR65	Previous IDs: PF14_0062	WD repeat-containing protein 65, putative
PF3D7_1406600	ClpC	Previous IDs: PF14_0063	ATP-dependent Clp protease regulatory subunit ClpC
PF3D7_1406700	VPS29	Previous IDs: PF14_0064	vacuolar protein sorting-associated protein 29
PF3D7_1406800	GAPM3	Previous IDs: PF14_0065	glideosome associated protein with multiple membrane spans 3
PF3D7_1406900	RlmN	Previous IDs: PF14_0066	radical SAM protein, putative
PF3D7_1407000	CCp3	Previous IDs: PF14_0067	LCCL domain-containing protein
PF3D7_1407100	NOP1	Previous IDs: PF14_0068	rRNA 2'-O-methyltransferase fibrillarin, putative
PF3D7_1407200	N/A	Previous IDs: PF14_0069	conserved Plasmodium protein, unknown function
PF3D7_1407300	PRP38B	Previous IDs: PF14_0070	pre-mRNA-splicing factor 38B, putative
PF3D7_1407400	N/A	Previous IDs: PF14_0071	conserved Plasmodium protein, unknown function
PF3D7_1407500	TRM112	Previous IDs: PF14_0072	multifunctional methyltransferase subunit TRM112, putative
PF3D7_1407600	N/A	Previous IDs: PF14_0073	conserved Plasmodium protein, unknown function
PF3D7_1407700	N/A	Previous IDs: PF14_0074	conserved protein, unknown function
PF3D7_1407800	PM4	Previous IDs: PF14_0075	plasmepsin IV
PF3D7_1407900	PMI	Previous IDs: PF14_0076	plasmepsin I
PF3D7_1408000	PMII	Previous IDs: PF14_0077	plasmepsin II
PF3D7_1408100	PMIII	Previous IDs: PF14_0078	plasmepsin III
PF3D7_1408200	AP2-G2	Previous IDs: PF14_0079	AP2 domain transcription factor AP2-G2
PF3D7_1408300	N/A	Previous IDs: PF14_0080	conserved Plasmodium protein, unknown function
PF3D7_1408400	FANCJ	Previous IDs: PF14_0081	FANCJ-like helicase, putative
PF3D7_1408500	N/A	Previous IDs: PF14_0082	conserved Plasmodium protein, unknown function
PF3D7_1408600	N/A	Previous IDs: PF14_0083	40S ribosomal protein S8e, putative
PF3D7_1408700	N/A	Previous IDs: PF14_0084	conserved protein, unknown function
PF3D7_1408800	N/A	Previous IDs: PF14_0085;PF14_0085:exon:2	conserved Plasmodium protein, unknown function
PF3D7_1408900	N/A	Previous IDs: PF14_0086	tRNA-dihydrouridine synthase, putative
PF3D7_1409000	N/A	Previous IDs: PF14_0087	WD repeat-containing protein, putative
PF3D7_1409100	N/A	Previous IDs: PF14_0088	aldo-keto reductase, putative
PF3D7_1409200	N/A	Previous IDs: PF14_0089;PF3D7_1409200.1;PF3D7_1409200.2	conserved Plasmodium protein, unknown function
PF3D7_1409200	N/A	Previous IDs: PF14_0089;PF3D7_1409200.1;PF3D7_1409200.2	conserved Plasmodium protein, unknown function
PF3D7_1409300	DDI1	Previous IDs: PF14_0090	DNA damage-inducible protein 1
PF3D7_1409400	N/A	Previous IDs: PF14_0091;PF14_0092	conserved protein, unknown function
PF3D7_1409500	N/A	Previous IDs: PF14_0093	conserved Plasmodium protein, unknown function
PF3D7_1409600	N/A	Previous IDs: PF14_0094	histidine phosphatase, putative
PF3D7_1409700	N/A	Previous IDs: PF14_0095	conserved protein, unknown function
PF3D7_1409800	CELF2	Previous IDs: PF14_0096	CUGBP Elav-like family member 2, putative
PF3D7_1409900	CDS	Previous IDs: PF14_0097	cytidine diphosphate-diacylglycerol synthase
PF3D7_1410000	EMC2	Previous IDs: PF14_0098	ER membrane protein complex subunit 2, putative
PF3D7_1410100	N/A	Previous IDs: PF14_0099	alpha/beta hydrolase, putative
PF3D7_1410200	CTPS	Previous IDs: PF14_0100	CTP synthase
PF3D7_1410300	N/A	Previous IDs: PF14_0101	WD repeat-containing protein, putative
PF3D7_1410400	RAP1	Previous IDs: PF14_0102	rhoptry-associated protein 1
PF3D7_1410500	N/A	Previous IDs: PF14_0103	conserved Plasmodium protein, unknown function
PF3D7_1410600	eIF2gamma	Previous IDs: PF14_0104	eukaryotic translation initiation factor 2 subunit gamma, putative
PF3D7_1410700	N/A	Previous IDs: PF14_0105	conserved protein, unknown function
PF3D7_1410800	N/A	Previous IDs: PF14_0106	ankyrin-repeat protein, putative
PF3D7_1410900	N/A	Previous IDs: PF14_0107	ribosome maturation protein SBDS, putative
PF3D7_1411000	N/A	Previous IDs: PF14_0108;PF14_0108:exon:10;PF3D7_1411000.1;PF3D7_1411000.2	conserved Plasmodium protein, unknown function
PF3D7_1411000	N/A	Previous IDs: PF14_0108;PF14_0108:exon:10;PF3D7_1411000.1;PF3D7_1411000.2	conserved Plasmodium protein, unknown function
PF3D7_1411100	N/A	Previous IDs: PF14_0109;PF14_0778;PF3D7_1411100.1;PF3D7_1411100.2	conserved Plasmodium membrane protein, unknown function
PF3D7_1411200	ROM8	Previous IDs: PF14_0110	rhomboid protease ROM8
PF3D7_1411300	N/A	Previous IDs: PF14_0111	DnaJ protein, putative
PF3D7_1411400	PREX	Previous IDs: PF14_0112	plastid replication-repair enzyme
PF3D7_1411500	N/A	Previous IDs: PF14_0113	conserved Plasmodium protein, unknown function
PF3D7_1411600	Obg1	Previous IDs: PF14_0114	GTP-binding protein Obg1
PF3D7_1411700	N/A	Previous IDs: PF14_0115	methyltransferase, putative
PF3D7_1411800	N/A	Previous IDs: PF14_0116	conserved Plasmodium protein, unknown function
PF3D7_1411900	N/A	Previous IDs: PF14_0117	phospholipase PL39
PF3D7_1412000	N/A	Previous IDs: PF14_0119	phospholipase PL38
