gene_id	fit_complete_medium_2025	fit_no_glutamine	fit_no_glucose	fit_glucose_dependence	fit_glucose_dependence_fdr
TGGT1_301440	-1.257863638	-3.185910017	-2.378865375	0.9020100903	0.8377444219
TGGT1_309020	-2.379709558	-3.361803021	-2.408199817	0.9033411632	0.942496592
TGGT1_209540	-2.059378915	-2.122669711	-0.91571485	0.9034450246	0.8913511685
TGGT1_231970	-2.478583481	-2.658533857	-1.788350971	0.9039404345	0.9605307092
TGGT1_273730	-1.718416916	-1.986782694	-0.6795617528	0.9064153572	0.9463964278
TGGT1_306600	-1.419999141	-2.289384438	-0.4178273636	0.9087079963	0.6665692502
TGGT1_216560	-1.270783411	-1.384254203	-0.2395658769	0.9087311647	0.9142509141
TGGT1_320210	-3.678103541	-2.97174735	-2.418518025	0.9102401	0.9591122917
TGGT1_254300	-2.990613669	-1.620814086	-0.6527872436	0.9110547528	0.9346642247
TGGT1_271800	-1.534641061	-1.096842839	-0.2318761814	0.9112400886	0.8807922913
TGGT1_224270	-1.519904313	-3.241889405	-2.31207158	0.9112919313	0.9591122917
TGGT1_260550	-1.338574838	-2.812999889	-2.041440911	0.911503798	0.9142509141
TGGT1_300285	-0.3956625052	-0.9284318541	0.007526151441	0.9124765431	0.3546698461
TGGT1_216040	-3.084983315	-3.629729646	-3.016237541	0.9150242318	0.9189141074
TGGT1_294310	-1.462016953	-1.716647833	-0.8817035616	0.9167287811	0.8565642681
TGGT1_312820	-0.3327374875	-0.3146907463	0.6297636369	0.91697572	0.4553924614
TGGT1_301310	-1.578567254	-0.5471556466	0.508872248	0.9174856795	0.7574907686
TGGT1_254280	-0.0998375142	-2.724372998	-1.533498287	0.9182839925	0.9477884103
TGGT1_245680	-2.986860282	-2.977499483	-1.64317355	0.9192133272	0.9244487414
TGGT1_258030	-3.17510973	-2.992458154	-2.09299549	0.9193298084	0.9556629846
TGGT1_240890	0.2803586184	-1.018253731	-0.1009238945	0.9196404465	0.1047933188
TGGT1_221390	0.4051205256	-0.633478647	0.2601458988	0.920661706	0.2319946082
TGGT1_315710	-0.2642904722	-0.5809285389	0.3257977728	0.9212856767	0.1898702528
TGGT1_251690	-2.795581796	-2.645130993	-2.10671327	0.9218006001	0.9515656872
TGGT1_312050	-2.241674393	-5.704208376	-5.101222034	0.9219024594	0.9244487414
TGGT1_309380	-3.324860478	-3.220066657	-2.662571068	0.9219594789	0.9180755241
TGGT1_251810	-3.964329017	-3.494430623	-2.76508154	0.9225683454	0.9219877608
TGGT1_210980	3.252084605	-3.125924246	-2.500258779	0.9228861196	0.9142509141
TGGT1_253560	-0.6778685383	-0.6362261913	0.2890446463	0.9230176545	0.2879836304
TGGT1_207400	-2.165432452	-0.9661109239	-0.02486641522	0.9230690913	0.9008441809
TGGT1_234280	-3.729524919	-1.981469874	-0.5475604531	0.9243464387	0.8523822988
TGGT1_321620	-2.360138877	-2.122275042	-1.283241906	0.9244953033	0.9481965267
TGGT1_246330	0.312106635	-1.934854138	-1.005455028	0.9253239849	0.3099509057
TGGT1_319370	-0.3392740139	-1.043727447	0.0301545055	0.9253245948	0.7799821574
TGGT1_310900	-3.466427936	-2.848077057	-1.909711423	0.9271245699	0.929539605
TGGT1_207630	-1.906813637	-2.849385291	-1.918877663	0.9294016625	0.9142509141
TGGT1_234430	-0.5006141795	-0.6767528328	0.2639554384	0.9315134699	0.5123213271
TGGT1_225710	-1.696372704	-2.689693107	-0.8910815874	0.9330475988	0.7806685276
TGGT1_268810	-3.191719687	-3.239020461	-2.313514045	0.9335305557	0.9477884103
TGGT1_270310	-0.8202757575	-3.142874017	-2.237495811	0.9338935861	0.7762562997
TGGT1_223540	-0.3114907996	-0.2069695315	0.7850016036	0.9369546302	0.6075275608
TGGT1_234505	-3.120818234	-2.512844329	-2.105136839	0.9383345525	0.9591122917
TGGT1_272720	-3.467388428	-3.75954644	-3.185215649	0.9389667341	0.9591122917
TGGT1_213930	-3.444203978	-3.544565321	-2.824942318	0.9390791336	0.932942265
TGGT1_261460	-3.331872913	-1.446530082	-0.5917456699	0.9397593895	0.9035777243
TGGT1_220160	-0.5458583792	-1.060880511	-0.1599665944	0.9400977256	0.5164844733
TGGT1_217790	-2.711163252	-2.839957611	-2.296411053	0.9423775283	0.9514215721
TGGT1_307850	-4.059651719	-4.98764354	-4.768772451	0.9443107336	0.9631835294
TGGT1_218490	-3.625811699	-2.517806202	-1.859631499	0.9448793069	0.9568255635
TGGT1_318710	0.345647404	-2.119450336	-1.004205539	0.9452553321	0.8365840587
TGGT1_297140	-2.169567885	-0.3877127175	0.5505316226	0.9459404105	0.6407457772
TGGT1_234670	-1.304011168	-0.5790018807	0.4988423715	0.9461029567	0.6665692502
TGGT1_315720	-1.094419515	-0.9903592968	-0.0478490085	0.9466526716	0.2256505156
TGGT1_312875	0.5545013053	-0.3959595246	0.537380136	0.9469492261	0.08668084478
TGGT1_297480	-1.520557988	-0.2610976256	0.6600855218	0.9470891639	0.6515973564
TGGT1_202820	-2.689630326	-3.877463492	-3.373953154	0.9471699096	0.9515656872
TGGT1_313980	-1.902396147	-2.76571218	-1.678188181	0.9481628877	0.9110407599
TGGT1_255700	-2.379067177	-2.012768318	-1.088723835	0.9493927474	0.9349553435
TGGT1_249330	0.092370133	-1.985631639	-0.8708285507	0.9529598074	0.8277676586
TGGT1_226390	-1.161054759	-0.7544803167	0.4966946893	0.9536922138	0.3047518505
TGGT1_230210	-2.477485459	-2.580810073	-1.556173973	0.9544606761	0.9142509141
TGGT1_262700	0.6557853823	-0.6491441134	0.3223871071	0.9554562007	0.2901131187
TGGT1_288040	-2.326801991	-2.596394675	-1.376018334	0.9565544074	0.9142509141
TGGT1_297210	0.2485044996	-1.975642306	-1.092518996	0.9566666438	0.8277676586
TGGT1_254210	-1.458415075	-1.076146995	-0.08997008979	0.9577135759	0.557817776
TGGT1_218280	-0.729402214	-0.6543649518	0.3395975155	0.9580293298	0.5888817876
TGGT1_214630	-0.8785868195	-1.400315462	-0.399409907	0.9630529086	0.8420444092
TGGT1_253750	-2.28617707	-4.335904041	-4.209271214	0.9654200367	0.9700310419
TGGT1_301300	0.6461632402	-1.769724136	-0.7208352135	0.9660310461	0.6717001028
TGGT1_295010	-2.764558086	-2.341866489	-1.956312076	0.966704372	0.9660002167
TGGT1_285830	-3.377345368	-3.400820529	-2.910300956	0.9674584487	0.9591122917
TGGT1_222120	-2.418583167	-3.376854047	-2.891189221	0.9690923456	0.9568255635
TGGT1_246580	-3.391715227	-4.280559434	-3.752237221	0.9690978013	0.9477884103
TGGT1_202220	-0.7190683754	-2.750031181	-1.499944318	0.9694843732	0.8719745872
TGGT1_264485	-0.8227981872	-0.430842379	0.5134410308	0.9718884354	0.7428125605
TGGT1_288540	-3.746683544	-3.072990939	-2.574208554	0.9719166316	0.9264551665
TGGT1_218610	-1.435445346	-3.015810212	-2.427554232	0.9723934904	0.9526009849
TGGT1_242055	-0.7141523626	-2.02779962	-0.887670658	0.973003133	0.9037351243
TGGT1_223450B	-0.4563895141	-0.9202089695	0.1702920549	0.9742303155	0.4200165582
TGGT1_240370	-0.3619531791	-0.97216544	0.2548082063	0.9746855209	0.5325844074
TGGT1_209160	-2.442796683	-4.455274649	-4.074554079	0.9760792052	0.9579049712
TGGT1_213890	-2.252205361	-2.145129992	-1.281725594	0.9773582475	0.8913511685
TGGT1_293840	0.4428652854	-0.4878897414	0.4901389076	0.9778923961	0.4248256305
TGGT1_253090	1.34537769	-3.166398824	-2.478550717	0.9791974317	0.9477884103
TGGT1_271240	-3.889139745	-2.515410428	-1.497370696	0.9805819646	0.9035777243
TGGT1_359350	0.5180978705	-0.6930089328	0.3016118359	0.9817623506	0.3988189101
TGGT1_201200	-1.382541742	-2.110113396	-0.7191153755	0.9841402498	0.8956038202
TGGT1_230110	-0.2177842617	-0.5582301214	0.4723193905	0.9844235982	0.328480611
TGGT1_214810	0.1207171656	-1.317242878	-0.3412560951	0.9846407425	0.1942918997
TGGT1_213950	-3.604287009	-3.765932344	-2.747496294	0.9883100822	0.9413427431
TGGT1_320430	0.2955038989	-1.829989364	-0.5391466422	0.9892949032	0.6489190737
TGGT1_250700	-0.6086259094	-1.446869234	-0.4022373186	0.991245672	0.285157717
TGGT1_215030	-1.122830241	-0.5458339287	0.4442926569	0.9915393907	0.6708354655
TGGT1_267100	-0.3593795249	-1.593011153	-0.5795999332	0.9915862055	0.3304135804
TGGT1_240950	0.1293214238	-1.03499816	-0.05049597864	0.9951501734	0.07038012899
TGGT1_248500	-1.154176936	-2.528331592	-1.571534206	0.9978491853	0.8389035219
TGGT1_284190	0.131844847	-0.9866183379	0.02216386587	0.9984818378	0.2531470456
TGGT1_361650	-2.468153913	-3.129824966	-2.280106547	0.9988963979	0.9556388728
TGGT1_236910	-2.043767842	-3.218874851	-2.139345242	0.9993818377	0.9202013117
TGGT1_241160	-0.300294713	-2.2531852	-1.362237758	1.000070958	0.8277676586
TGGT1_277010	-4.175819841	-2.459348623	-1.755299513	1.000414883	0.9142509141
TGGT1_266060	-2.750712352	-4.227149264	-3.917794779	1.002375621	0.961178391
TGGT1_205300	-0.1606551616	-0.831722769	0.2077367916	1.003444335	0.2750637952
TGGT1_270750	-0.9659587456	-2.231710869	-0.9819749133	1.005784347	0.8277676586
TGGT1_293170	-2.495168929	-3.575764783	-2.221542858	1.006109505	0.8765873867
TGGT1_248110	0.1980478224	-1.856902667	-0.865808314	1.006203454	0.7428125605
TGGT1_265230	-0.7630206428	-0.7628041407	0.2404186046	1.006852126	0.5282054849
TGGT1_258980	-0.049514411	-2.268130512	-1.201317515	1.009142049	0.802115228
TGGT1_278270	-1.741807476	-1.575540707	-0.4987211739	1.011724357	0.5219645966
TGGT1_264840	-0.9799300052	-0.1685701482	0.8330922721	1.017015667	0.3776217358
TGGT1_203730	-1.710969131	-1.891966129	-0.6200325293	1.017819686	0.8836792133
TGGT1_316680	-2.063417919	-3.835919353	-2.557920662	1.017897207	0.9062031777
TGGT1_254450	-0.1940020705	-3.030199614	-2.184922731	1.019580186	0.7248015213
TGGT1_242580	-3.074786616	-3.291108382	-2.72043048	1.021739558	0.9477884103
TGGT1_242720	-2.159124476	-4.157351019	-3.288746888	1.021973018	0.9382242849
TGGT1_247470	-0.1079222149	-1.621682643	-0.4239019536	1.022247707	0.7650111333
TGGT1_225125	-1.035508508	-3.437158952	-3.011417135	1.022336931	0.9556629846
TGGT1_253615	-1.379780658	-1.165075496	-0.1134857013	1.022414759	0.7118758134
TGGT1_243280A	-3.155198811	-2.968886652	-1.317443686	1.023067778	0.8931107894
TGGT1_233090	0.03397152739	-0.4768109249	0.5368989603	1.023340914	0.3528472655
TGGT1_233120	-2.576834066	-4.068662168	-3.658862127	1.023547313	0.8608165248
TGGT1_236190	-1.281445201	-1.56471139	-0.4157093984	1.023685817	0.7946414579
TGGT1_232520	0.2563698982	-2.42951853	-1.734331614	1.02447413	0.9294128032
TGGT1_236220	-1.334257666	-2.836913906	-1.436957156	1.02494903	0.8980888704
TGGT1_202070	-0.8198259616	-1.351424997	-0.02930156819	1.025589931	0.7357116044
TGGT1_265840	-2.233765021	-1.342282327	-0.2386307465	1.025654009	0.5698448899
TGGT1_315640	-0.3871583113	-3.622231338	-2.293882451	1.025840998	0.9189141074
TGGT1_310802	-0.5152441588	-0.6890508066	0.5286512091	1.028093741	0.4202800242
TGGT1_305200	-3.464559096	-3.623248727	-3.187340244	1.029566337	0.9591122917
TGGT1_320100	0.07532702743	-0.9340226062	0.09121510135	1.030268792	0.1368897514
TGGT1_313310	-1.594798948	-2.294199438	-1.000116576	1.031780415	0.8921671693
TGGT1_221280	-2.799471546	-3.49580793	-2.690226151	1.032954813	0.9487970791
TGGT1_300060	-1.535573997	-2.091086454	-1.144762353	1.033701435	0.9062031777
TGGT1_286510	0.1045301616	-1.49942989	-0.4017670742	1.033976574	0.8234603607
TGGT1_246670	-0.4960917892	-1.644836956	-0.5820986746	1.03494151	0.8093628609
TGGT1_291950	-0.9062047037	-3.480294126	-2.717290725	1.035862765	0.9349553435
TGGT1_207420	-2.977526883	-3.015636386	-1.354294502	1.037484703	0.7723580521
TGGT1_271380	-1.435991088	-0.9196935146	0.1103477538	1.038144667	0.4543128974
TGGT1_227910	-1.265053891	-3.606756638	-2.688115017	1.044401202	0.8327803925
TGGT1_311410	-3.149543522	-2.694222712	-1.577633109	1.0448937	0.940853843
TGGT1_310580	-0.4857848874	-1.058849103	-0.001558803761	1.045157362	0.8523822988
TGGT1_257070	-2.337190536	-4.134449871	-2.900183381	1.04550734	0.722431508
TGGT1_262810	-3.525479827	-3.430414293	-2.797231365	1.048338723	0.9741984242
TGGT1_202530	-3.16918381	-3.533199469	-3.06860399	1.049221369	0.9463409038
TGGT1_306280	-2.97418704	-2.52957459	-1.579914536	1.050692988	0.9142509141
TGGT1_286790	-2.612993926	-3.397806073	-2.415876412	1.050734326	0.8608165248
TGGT1_258920	-0.07948711555	-0.7999493193	0.3067096998	1.050813193	0.06417285485
TGGT1_261450	1.561367313	-0.7416222732	0.3729500035	1.05184319	0.2533933408
TGGT1_314280	-2.647733011	-3.526916306	-3.060109882	1.051959226	0.9591122917
TGGT1_225108	-0.9745210688	-0.7936621158	0.2500429677	1.055653659	0.810311985
TGGT1_306590	-0.2857298991	-1.76479178	-0.8802247532	1.056016144	0.8787214067
TGGT1_232220	-0.4037466433	-0.1037405422	1.006537414	1.058100513	0.6884333006
TGGT1_202290	-3.46266037	-3.581846404	-2.63483838	1.06075771	0.9426010943
TGGT1_268400	-1.337364611	-0.9588885335	0.186235375	1.063507307	0.8543064538
TGGT1_286730	-2.401809591	-2.284048192	-0.9649397746	1.065444575	0.8528044437
TGGT1_255920	-3.577002269	-2.70442902	-2.256428885	1.067646533	0.9591122917
TGGT1_288240	-0.3716612896	-1.36579178	-0.1581543533	1.068194994	0.4200165582
TGGT1_282040	-2.903242613	-4.043849739	-2.923557213	1.069848088	0.9358320136
TGGT1_233838	-2.111495988	-4.711251607	-4.298072833	1.072100511	0.9556629846
TGGT1_208040	-0.1545752538	-3.358504157	-2.237444288	1.072429279	0.9149334194
TGGT1_214750	-1.27862171	-1.590412624	-0.8590616254	1.073924863	0.9398208057
TGGT1_244110	-1.171042187	-1.511803511	-0.3855422675	1.074952064	0.799439742
TGGT1_207720	1.757709337	-2.857450843	-2.259919211	1.075429107	0.9338345244
TGGT1_301460	-0.9191743202	-1.569456127	-0.5221220457	1.076105692	0.6884333006
TGGT1_306550	2.64474985	-3.379440918	-2.359941059	1.076784259	0.9142509141
TGGT1_252490	-4.079007837	-2.461299346	-1.592016989	1.076849984	0.8880492059
TGGT1_222180	-4.141758463	-2.1540214	-1.319389989	1.07748356	0.8608165248
TGGT1_235720	-2.645551361	-3.181559268	-2.485330347	1.081271998	0.9244487414
TGGT1_280660	-1.107433577	-1.615825616	-0.3816134093	1.081812064	0.6225245552
TGGT1_237240	-2.330633077	-1.01379799	0.366494661	1.082569153	0.6448111299
TGGT1_362760	-0.6815890369	-0.588372848	0.5667132534	1.082778285	0.176025201
TGGT1_316770	-2.190833618	-4.170968673	-3.033731908	1.082857272	0.9000513561
TGGT1_224880	-0.9311419575	-1.759755919	-0.6353853094	1.083021233	0.2559897347
TGGT1_269650	0.1202482406	-1.007411671	0.2421218176	1.083951879	0.4608974478
TGGT1_203180	0.1860919112	-1.647803655	-0.5391265859	1.087902631	0.328480611
TGGT1_286920	-3.732000525	-3.620631616	-3.078700566	1.088725082	0.9477884103
TGGT1_274150	-1.449472836	-5.56071654	-5.071098659	1.090808716	0.9484445304
TGGT1_267660	-2.864806066	-4.590333022	-4.175747964	1.092224519	0.9477884103
TGGT1_318460	-0.4565993045	-0.7822805248	0.2682192281	1.094577058	0.4885652313
TGGT1_246990	-0.3728460632	-1.612266076	-0.2932409249	1.095237411	0.6526800126
TGGT1_408600	0.573933311	-0.878916952	0.3260944148	1.095790006	0.3411304839
TGGT1_315780	-0.7373229273	-1.829725146	-0.6552872949	1.096105594	0.2963207482
TGGT1_227270	-2.003713097	-2.246544616	-1.297138559	1.096888732	0.9318843029
TGGT1_261430	-2.445867917	-2.699568261	-2.492218848	1.098280867	0.9142509141
TGGT1_205740	-3.115334289	-3.12859759	-2.152029294	1.098889411	0.9426010943
TGGT1_266070	1.851463512	-3.036648669	-2.508347243	1.098910554	0.9378095203
TGGT1_258870A	0.2997059697	-1.324446441	-0.2086032446	1.100116391	0.08824559603
TGGT1_223000	-2.700451417	-3.8631613	-3.012229029	1.101136446	0.9313481196
TGGT1_231040	-3.176436038	-4.081528357	-3.609037925	1.101335098	0.9426010943
TGGT1_261440	-1.010053565	-1.773876956	-0.5405446949	1.102118894	0.3614770524
TGGT1_218070	-2.430359027	-3.521443351	-2.939886357	1.108951915	0.9591122917
TGGT1_213790	-1.262345405	-1.604256332	-0.1338143065	1.108978375	0.6831315904
TGGT1_315127	-1.83183105	-2.084592341	-0.9353210628	1.111316807	0.9142509141
TGGT1_249820	-0.3811450556	-0.3932258973	0.8089807326	1.112082786	0.1810247583
TGGT1_228040	-0.5741693329	-0.9608966348	0.1484453785	1.112240945	0.2680039754
TGGT1_263870	-3.186240119	-2.755831863	-1.613830515	1.11332716	0.9180755241
TGGT1_289790	-3.209154997	-3.621335139	-3.325937853	1.114281883	0.9779081463
TGGT1_266280	1.099519675	-3.652836678	-2.826387487	1.116059446	0.9142509141
TGGT1_262780	-1.353815631	-2.065425982	-0.6770880052	1.116136221	0.8980888704
TGGT1_310450	-0.08381143205	-0.3053844266	0.7691796057	1.116182141	0.3595032083
TGGT1_312560	-0.6732229091	-0.9015833859	0.1997288147	1.117064084	0.4472713859
TGGT1_287170	-1.484613172	-0.8691147377	0.4614285322	1.119111523	0.2710395579
TGGT1_228730	0.5274129748	-0.471776156	0.6986309758	1.120858881	0.5148845739
TGGT1_285540	-1.879259046	-1.648056767	0.08366770808	1.120989001	0.9014109058
TGGT1_312500	-2.189147934	-2.438666003	-0.9406796542	1.121037391	0.8946258811
TGGT1_242640	0.5883042122	-1.038833968	0.09443738354	1.12195724	0.3937918603
TGGT1_235560	-1.769860856	-3.995620975	-3.623430897	1.125236195	0.9477884103
TGGT1_223580	-1.146516526	-1.83962017	-0.3538960701	1.127429626	0.8913861865
TGGT1_259200B	-0.9908039642	-3.680565188	-2.120729804	1.130271015	0.3937918603
TGGT1_275430	-2.472309474	-2.916184383	-1.657441824	1.131517592	0.9526009849
TGGT1_205640	-1.595641691	-1.943739771	-0.8824034251	1.13494373	0.5960625712
TGGT1_270350	1.017214024	-2.535001334	-1.693949627	1.137633446	0.8470507626
TGGT1_305080	-1.35930802	-1.391495363	-0.06088264058	1.139067455	0.7702094093
TGGT1_295690	-4.187393307	-2.906535671	-2.058364714	1.142455353	0.9349553435
TGGT1_263060	-3.426275623	-3.331088431	-2.830695512	1.143130719	0.9426010943
TGGT1_221720	-1.28526554	-2.8151226	-2.05901218	1.144663276	0.9142509141
TGGT1_289320	-1.161574027	-2.72252583	-1.438726167	1.144956506	0.07775097629
TGGT1_314830	-1.860974346	-1.666938319	-0.3996448102	1.145700295	0.8277676586
TGGT1_225550	-4.344000425	-2.843110065	-2.029443231	1.147367772	0.8913861865
TGGT1_224340	-1.918191557	-1.864897862	-0.86854537	1.149725227	0.9074357766
TGGT1_295730	-2.904287389	-4.25321463	-3.835075997	1.150541775	0.9591122917
TGGT1_208780	-3.445154597	-2.228615587	-0.9058134553	1.152382903	0.8339695153
TGGT1_231280	-2.911547119	-3.361480583	-2.341700367	1.154747299	0.9546632854
TGGT1_316700	-1.813403381	-1.097945878	0.1803775106	1.155960749	0.6392808345
TGGT1_288270	-2.360502834	-3.013222671	-1.449277811	1.157396592	0.9142509141
TGGT1_279340	-0.9372441437	-1.699457493	-0.1917825996	1.159797775	0.8608165248
TGGT1_300100	-3.040528663	-4.974813252	-4.558869755	1.164129939	0.93204404
TGGT1_293030	-1.742045808	-0.5935911854	0.5492342037	1.164945274	0.7946414579
TGGT1_256820	-3.993082271	-2.96321796	-1.976917401	1.166637541	0.9142509141
TGGT1_212810	-1.2265494	-0.9169528408	0.4887631029	1.16964753	0.2162397235
TGGT1_231200	-1.034573354	-1.560093593	-0.4972285085	1.169706842	0.8558114868
TGGT1_265240	-2.10806802	-2.100846661	-0.6608088071	1.173001489	0.8929625475
TGGT1_239930	-2.324912371	-1.970976033	-1.108444762	1.174493331	0.9426010943
TGGT1_225910	-2.487358167	-1.671661966	-0.4349562123	1.175537241	0.8681594693
TGGT1_310330	-2.607831988	-3.712411513	-2.863226881	1.179611474	0.9294128032
TGGT1_239350	-1.316448003	-3.408792935	-2.541623271	1.183031109	0.9045389803
TGGT1_284050	-1.680741808	-0.8327819501	0.3667854609	1.186558554	0.5604773054
TGGT1_315470	0.3537344423	-1.270570684	-0.05802139013	1.187257108	0.5844950761
TGGT1_203380	-0.5721785151	-2.50369099	-1.038419981	1.190682352	0.8565642681
TGGT1_306610	-0.994235417	-1.674216967	-0.5001027712	1.192524202	0.8033304672
TGGT1_316900	1.792551248	-2.371125828	-0.8949336353	1.193937722	0.8295481473
TGGT1_209550	-2.940758367	-3.402573543	-2.513844626	1.201623568	0.9463964278
TGGT1_219130	-3.552243103	-3.569648831	-2.586991797	1.205050679	0.9142509141
TGGT1_247930	-3.233311412	-1.48336902	-0.7990690685	1.206598305	0.9256065466
TGGT1_228670	-0.8395614738	-1.802720849	-0.5501081881	1.206912031	0.8377444219
TGGT1_319510	-0.1286457525	-2.869332767	-2.046265213	1.207367569	0.8913511685
TGGT1_203870	-3.125384601	-2.429418924	-0.6952484115	1.209548292	0.7810246612
TGGT1_202730	-0.2907696535	-1.405130847	0.5423148572	1.213317508	0.7049400057
TGGT1_215010	-1.937986831	-0.8411926674	0.4867003832	1.213843759	0.581955876
TGGT1_286710	0.6493411986	-2.069721242	-1.023990746	1.214559125	0.5524209097
TGGT1_237100	1.475465633	-2.45982235	-1.541798181	1.220711729	0.8916647196
TGGT1_223410	-3.345970403	-3.744774469	-2.906377794	1.220825968	0.9102294773
TGGT1_306530	-0.1218168514	-2.780504427	-1.236756185	1.223443706	0.8377444219
TGGT1_246190	-4.122787285	-2.583585799	-2.033240149	1.224983415	0.9488878872
TGGT1_228330	-0.6470949784	-3.173629175	-2.491996312	1.225031035	0.9180755241
TGGT1_267060	-4.478319594	-3.132324569	-2.188261633	1.225222677	0.9098702344
TGGT1_204100	-1.171153963	-1.242455571	-0.03068345646	1.22612318	0.1675436212
TGGT1_254135	-3.441022364	-2.794266104	-2.010666033	1.227052483	0.9356372263
TGGT1_258710	-1.916205498	-1.810947682	-0.3457878975	1.228414436	0.8880492059
TGGT1_236540	-3.580092833	-2.974270157	-1.898016256	1.230584401	0.9142509141
TGGT1_213392	-3.083485636	-3.559457619	-2.776835537	1.232876713	0.9605307092
TGGT1_244600	-1.40545319	-3.50004985	-2.339729808	1.234781518	0.9488878872
TGGT1_273800	-2.512372357	-2.847684234	-1.525865548	1.238721018	0.9098702344
TGGT1_263000	0.4062773643	-2.199385238	-0.8061876486	1.239127938	0.5745410648
